ev_tipi,oda_sayisi,buyukluk,bina_yasi,kat,il,semt,fiyat
Residence,2 + 1,190.0,190.0,Ara Kat,Istanbul,Şişli,75000.0
Residence,2 + 1,130.0,0.0,21 ve üzeri,Istanbul,Şişli,40000.0
Residence,1 + 1,138.0,3.0,11. Kat,Istanbul,Şişli,50000.0
Residence,4 + 1,290.0,5.0,10. Kat,Istanbul,Beşiktaş,270000.0
Daire,1 + 1,54.0,5.0,16. Kat,Istanbul,Ataşehir,22490.0
Residence,2 + 1,168.0,8.0,21 ve üzeri,Istanbul,Şişli,80000.0
Residence,1 + 1,75.0,15.0,4. Kat,Istanbul,Şişli,40000.0
Residence,4 + 1,237.0,11.0,9. Kat,Istanbul,Beşiktaş,90000.0
Daire,1 + 1,66.0,14.0,21 ve üzeri,Istanbul,Ataşehir,17990.0
Residence,1 + 1,95.0,8.0,21 ve üzeri,Istanbul,Beşiktaş,32000.0
Daire,2 + 1,102.0,13.0,19. Kat,Istanbul,Ataşehir,47990.0
Residence,2 + 1,169.0,4.0,9. Kat,Istanbul,Beşiktaş,125000.0
Daire,3 + 1,168.0,1.0,3. Kat,Istanbul,Üsküdar,65490.0
Residence,2 + 1,169.0,4.0,10. Kat,Istanbul,Beşiktaş,120000.0
Daire,1 + 1,54.0,2.0,2. Kat,Istanbul,Eyüpsultan,24490.0
Residence,3 + 1,130.0,0.0,5. Kat,Istanbul,Sarıyer,50000.0
Residence,2 + 1,179.0,5.0,Yüksek Giriş,Istanbul,Beşiktaş,120000.0
Daire,1 + 1,54.0,14.0,10. Kat,Istanbul,Ataşehir,19990.0
Residence,1 + 1,100.0,0.0,12. Kat,Istanbul,Şişli,35000.0
Daire,3 + 1,132.0,6.0,8. Kat,Istanbul,Kadıköy,29990.0
Residence,2 + 1,200.0,5.0,12. Kat,Istanbul,Beşiktaş,120000.0
Daire,2 + 1,140.0,5.0,21 ve üzeri,Istanbul,Kartal,30490.0
Residence,4 + 1,330.0,5.0,8. Kat,Istanbul,Beşiktaş,270000.0
Daire,1 + 1,66.0,14.0,7. Kat,Istanbul,Ataşehir,20990.0
Residence,1 + 1,140.0,4.0,21 ve üzeri,Istanbul,Şişli,90000.0
Daire,4 + 1,174.0,33.0,5. Kat,Istanbul,Beşiktaş,63990.0
Residence,4 + 1,290.0,20.0,21 ve üzeri,Istanbul,Beşiktaş,90000.0
Residence,2 + 1,140.0,1.0,21 ve üzeri,Istanbul,Şişli,35000.0
Daire,2 + 1,156.0,33.0,3. Kat,Istanbul,Şişli,43490.0
Residence,2 + 1,200.0,5.0,15. Kat,Istanbul,Beşiktaş,120000.0
Daire,2 + 1,102.0,13.0,19. Kat,Istanbul,Ataşehir,55990.0
Residence,2 + 1,200.0,5.0,8. Kat,Istanbul,Beşiktaş,120000.0
Residence,1 + 1,103.0,8.0,21 ve üzeri,Istanbul,Şişli,25000.0
Daire,2 + 1,120.0,1.0,7. Kat,Istanbul,Beyoğlu,35990.0
Residence,3 + 1,240.0,0.0,21 ve üzeri,Istanbul,Beşiktaş,105000.0
Daire,2 + 1,120.0,10.0,21 ve üzeri,Istanbul,Ataşehir,36990.0
Residence,2 + 1,221.0,0.0,21 ve üzeri,Istanbul,Beşiktaş,100000.0
Daire,1 + 1,62.0,5.0,2. Kat,Istanbul,Kartal,17990.0
Residence,2 + 1,160.0,4.0,7. Kat,Istanbul,Beşiktaş,130000.0
Daire,4 + 1,258.0,5.0,4. Kat,Istanbul,Bakırköy,90000.0
Daire,2 + 1,100.0,3.0,21 ve üzeri,Istanbul,Eyüpsultan,45000.0
Daire,2 + 1,108.0,17.0,4. Kat,Istanbul,Ümraniye,34990.0
Residence,2 + 1,170.0,4.0,17. Kat,Istanbul,Şişli,100000.0
Daire,4 + 1,210.0,1.0,3. Kat,Istanbul,Üsküdar,82990.0
Residence,1 + 1,70.0,0.0,21 ve üzeri,Istanbul,Şişli,32400.0
Daire,2 + 1,126.0,6.0,21 ve üzeri,Istanbul,Ümraniye,34490.0
Residence,1 + 1,70.0,0.0,12. Kat,Istanbul,Şişli,22000.0
Daire,1 + 1,66.0,6.0,17. Kat,Istanbul,Ümraniye,27540.0
Residence,1 + 1,90.0,4.0,21 ve üzeri,Istanbul,Şişli,35000.0
Daire,3 + 1,132.0,1.0,3. Kat,Istanbul,Kadıköy,61490.0
Residence,1 + 1,80.0,0.0,6. Kat,Istanbul,Şişli,30000.0
Daire,3 + 1,176.0,5.0,5. Kat,Istanbul,Kartal,32990.0
Residence,1 + 1,90.0,0.0,18. Kat,Istanbul,Şişli,35000.0
Daire,1 + 1,72.0,12.0,5. Kat,Istanbul,Sarıyer,27490.0
Residence,1 + 1,100.0,8.0,21 ve üzeri,Istanbul,Beşiktaş,35000.0
Daire,2 + 1,192.0,3.0,Giriş Katı,Istanbul,Sarıyer,59990.0
Residence,2 + 1,169.0,5.0,8. Kat,Istanbul,Beşiktaş,120000.0
Daire,3 + 1,187.0,4.0,Giriş Katı,Istanbul,Sarıyer,69990.0
Residence,4 + 1,280.0,3.0,7. Kat,Istanbul,Beşiktaş,270000.0
Daire,3 + 1,126.0,35.0,10. Kat,Istanbul,Beşiktaş,35490.0
Residence,2 + 1,190.0,2.0,13. Kat,Istanbul,Beşiktaş,120000.0
Daire,2 + 1,108.0,16.0,21 ve üzeri,Istanbul,Ataşehir,35990.0
Residence,1 + 1,96.0,15.0,13. Kat,Istanbul,Beşiktaş,35000.0
Daire,3 + 1,156.0,29.0,Giriş Katı,Istanbul,Beşiktaş,55990.0
Residence,1 + 1,96.0,10.0,9. Kat,Istanbul,Beşiktaş,35000.0
Daire,3 + 1,168.0,14.0,Giriş Katı,Istanbul,Sarıyer,48490.0
Daire,3 + 1,190.0,20.0,7. Kat,Istanbul,Beşiktaş,150000.0
Daire,2 + 1,114.0,3.0,12. Kat,Istanbul,Maltepe,28490.0
Residence,1 + 1,170.0,5.0,17. Kat,Istanbul,Beşiktaş,120000.0
Daire,2 + 1,102.0,25.0,1. Kat,Istanbul,Üsküdar,34490.0
Residence,2 + 1,190.0,2.0,11. Kat,Istanbul,Beşiktaş,150000.0
Daire,1 + 1,66.0,2.0,3. Kat,Istanbul,Eyüpsultan,22490.0
Daire,1 + 1,60.0,2.0,1. Kat,Istanbul,Sarıyer,26990.0
Residence,2 + 1,170.0,5.0,7. Kat,Istanbul,Beşiktaş,120000.0
Daire,3 + 1,140.0,17.0,7. Kat,Istanbul,Sarıyer,67990.0
Residence,1 + 1,200.0,5.0,3. Kat,Istanbul,Beşiktaş,140000.0
Daire,2 + 1,132.0,17.0,7. Kat,Istanbul,Ümraniye,20990.0
Residence,1 + 1,90.0,10.0,21 ve üzeri,Istanbul,Beşiktaş,35000.0
Daire,1 + 1,49.0,3.0,2. Kat,Istanbul,Kağıthane,21990.0
Residence,4 + 1,330.0,2.0,10. Kat,Istanbul,Beşiktaş,300000.0
Daire,3 + 1,144.0,43.0,1. Kat,Istanbul,Beşiktaş,39990.0
Residence,2 + 1,323.0,8.0,19. Kat,Istanbul,Beşiktaş,182000.0
Daire,1 + 1,66.0,5.0,2. Kat,Istanbul,Ataşehir,24990.0
Residence,2 + 1,190.0,5.0,Yüksek Giriş,Istanbul,Beşiktaş,125000.0
Daire,2 + 1,132.0,6.0,19. Kat,Istanbul,Ümraniye,32990.0
Residence,2 + 1,200.0,5.0,7. Kat,Istanbul,Beşiktaş,120000.0
Daire,1 + 1,66.0,17.0,19. Kat,Istanbul,Ümraniye,20990.0
Daire,2 + 1,102.0,5.0,21 ve üzeri,Istanbul,Ataşehir,59990.0
Daire,1 + 1,62.0,17.0,14. Kat,Istanbul,Sarıyer,31490.0
Daire,1 + 1,60.0,17.0,2. Kat,Istanbul,Ümraniye,16490.0
Daire,1 + 1,108.0,8.0,18. Kat,Istanbul,Şişli,63490.0
Residence,4 + 1,290.0,5.0,3. Kat,Istanbul,Beşiktaş,280000.0
Residence,2 + 1,250.0,8.0,9. Kat,Istanbul,Beşiktaş,65000.0
Residence,2 + 1,170.0,4.0,3. Kat,Istanbul,Beşiktaş,130000.0
Residence,2 + 1,170.0,5.0,Yüksek Giriş,Istanbul,Beşiktaş,130000.0
Daire,1 + 1,100.0,2.0,10. Kat,Istanbul,Şişli,35000.0
Residence,2 + 1,170.0,4.0,10. Kat,Istanbul,Beşiktaş,125000.0
Residence,2 + 1,220.0,5.0,15. Kat,Istanbul,Beşiktaş,120000.0
Residence,2 + 1,100.0,0.0,21 ve üzeri,Istanbul,Şişli,54000.0
Residence,1 + 1,80.0,0.0,21 ve üzeri,Istanbul,Şişli,30000.0
Residence,1 + 1,121.0,4.0,5. Kat,Istanbul,Beşiktaş,65000.0
Residence,1 + 1,120.0,4.0,6. Kat,Istanbul,Beşiktaş,65000.0
Residence,6 + 1,400.0,4.0,5. Kat,Istanbul,Beşiktaş,280000.0
Residence,5 + 1,430.0,4.0,9. Kat,Istanbul,Beşiktaş,250000.0
Residence,1 + 1,128.0,10.0,4. Kat,Istanbul,Beşiktaş,64000.0
Residence,5 + 1,430.0,10.0,15. Kat,Istanbul,Beşiktaş,170000.0
Daire,2 + 1,110.0,6.0,Bahçe Katı,Istanbul,Arnavutköy,30000.0
Daire,3 + 1,155.0,17.0,Ara Kat,Izmir,Karşıyaka,11500.0
Daire,3 + 1,175.0,15.0,4. Kat,Izmir,Çiğli,20000.0
Müstakil Ev,4 + 1,255.0,18.0,,Izmir,Urla,60000.0
Daire,2 + 1,115.0,6.0,En Üst Kat,Izmir,Seferihisar,15000.0
Daire,2 + 1,100.0,10.0,Yüksek Giriş,Izmir,Balçova,9000.0
Daire,3 + 1,125.0,35.0,Ara Kat,Izmir,Karşıyaka,10000.0
Daire,3 + 1,130.0,5.0,6. Kat,Izmir,Karşıyaka,15000.0
Daire,4 + 1,170.0,0.0,7. Kat,Izmir,Karşıyaka,17000.0
Daire,2 + 1,110.0,10.0,Yüksek Giriş,Izmir,Çeşme,45000.0
Daire,3 + 1,127.0,7.0,Ara Kat,Izmir,Menemen,7000.0
Daire,3 + 1,150.0,35.0,5. Kat,Izmir,Bayraklı,12500.0
Villa,4 + 1,240.0,25.0,,Izmir,Çeşme,160000.0
Daire,2 + 0,60.0,5.0,Giriş Katı,Izmir,Buca,5000.0
Daire,2 + 1,90.0,5.0,Ara Kat,Izmir,Karşıyaka,8500.0
Daire,1 + 1,90.0,27.0,Yüksek Giriş,Izmir,Konak,12000.0
Daire,4 + 1,130.0,3.0,En Üst Kat,Izmir,Dikili,15000.0
Daire,3 + 1,115.0,21.0,5. Kat,Izmir,Karşıyaka,13000.0
Villa,2 + 1,450.0,27.0,,Izmir,Çeşme,35000.0
Daire,1 + 1,70.0,10.0,Yüksek Giriş,Izmir,Karşıyaka,8000.0
Daire,4 + 1,151.0,37.0,6. Kat,Izmir,Bayraklı,8000.0
Yazlık,3 + 1,220.0,30.0,Villa Katı,Izmir,Çeşme,40000.0
Daire,1 + 1,90.0,1.0,Zemin,Izmir,Çiğli,10000.0
Daire,3 + 1,118.0,40.0,2. Kat,Izmir,Konak,8250.0
Daire,2 + 1,110.0,35.0,7. Kat,Izmir,Karabağlar,12500.0
Villa,7 + 1,350.0,0.0,,Izmir,Çeşme,300000.0
Daire,3 + 1,140.0,28.0,7. Kat,Izmir,Bayraklı,10000.0
Daire,2 + 1,115.0,30.0,Ara Kat,Izmir,Konak,10000.0
Daire,2 + 1,100.0,5.0,Ara Kat,Izmir,Balçova,10000.0
Daire,2 + 1,100.0,8.0,3. Kat,Izmir,Bornova,15000.0
Daire,3 + 1,145.0,30.0,6. Kat,Izmir,Bayraklı,10000.0
Villa,3 + 1,250.0,10.0,,Izmir,Çeşme,35000.0
Daire,2 + 1,100.0,20.0,Yüksek Giriş,Izmir,Bornova,5500.0
Daire,2 + 1,95.0,11.0,Bodrum,Izmir,Buca,8000.0
Daire,3 + 1,130.0,22.0,2. Kat,Izmir,Karşıyaka,11000.0
Müstakil Ev,2 + 1,172.0,4.0,,Izmir,Çeşme,80000.0
Daire,1 + 1,55.0,1.0,2. Kat,Izmir,Buca,6000.0
Daire,2 + 1,89.0,16.0,4. Kat,Izmir,Konak,7500.0
Daire,3 + 1,120.0,12.0,Yüksek Giriş,Izmir,Menderes,40000.0
Daire,2 + 1,85.0,10.0,Ara Kat,Izmir,Karşıyaka,18500.0
Müstakil Ev,2 + 1,90.0,3.0,,Izmir,Çeşme,220000.0
Daire,2 + 1,90.0,30.0,3. Kat,Izmir,Bornova,7000.0
Villa,4 + 1,240.0,30.0,,Izmir,Çeşme,30000.0
Daire,3 + 1,145.0,30.0,2. Kat,Izmir,Bayraklı,12000.0
Yazlık,3 + 1,200.0,31.0,Bahçe Katı,Izmir,Seferihisar,15000.0
Daire,3 + 1,115.0,8.0,3. Kat,Izmir,Konak,12000.0
Daire,3 + 1,150.0,30.0,4. Kat,Izmir,Balçova,13000.0
Villa,3 + 1,200.0,4.0,,Izmir,Çeşme,500000.0
Daire,2 + 1,90.0,0.0,En Üst Kat,Izmir,Bergama,1600000.0
Daire,3 + 1,110.0,10.0,3. Kat,Izmir,Balçova,10000.0
Daire,3 + 1,120.0,30.0,4. Kat,Izmir,Karabağlar,12000.0
Villa,3 + 1,300.0,7.0,,Izmir,Çeşme,550000.0
Daire,4 + 1,175.0,24.0,3. Kat,Izmir,Balçova,10500.0
Daire,2 + 1,65.0,25.0,4. Kat,Izmir,Konak,13500.0
Daire,3 + 1,135.0,25.0,5. Kat,Izmir,Karabağlar,13000.0
Villa,3 + 1,300.0,5.0,,Izmir,Çeşme,380000.0
Daire,2 + 1,70.0,2.0,Giriş Katı,Izmir,Çeşme,140000.0
Daire,1 + 1,68.0,0.0,2. Kat,Izmir,Karşıyaka,13000.0
Daire,2 + 1,75.0,20.0,Yüksek Giriş,Izmir,Urla,100000.0
Daire,2 + 1,70.0,5.0,3. Kat,Izmir,Balçova,10750.0
Daire,4 + 1,140.0,0.0,3. Kat,Izmir,Dikili,9000.0
Villa,3 + 1,300.0,10.0,,Izmir,Dikili,65000.0
Daire,2 + 1,90.0,4.0,1. Kat,Izmir,Bayraklı,12500.0
Daire,2 + 1,93.0,0.0,Ara Kat,Izmir,Karşıyaka,10500.0
Villa,8 + 3,660.0,0.0,Bahçe Katı,Izmir,Narlıdere,60000.0
Daire,3 + 1,165.0,15.0,8. Kat,Izmir,Bayraklı,15000.0
Yazlık,3 + 1,140.0,5.0,Villa Katı,Izmir,Çeşme,100000.0
Daire,Stüdyo,40.0,4.0,Ara Kat,Izmir,Bornova,7000.0
Daire,3 + 1,140.0,17.0,Ara Kat,Izmir,Gaziemir,14500.0
Daire,2 + 1,90.0,7.0,9. Kat,Izmir,Bornova,12500.0
Daire,3 + 1,120.0,10.0,2. Kat,Izmir,Bayraklı,11000.0
Daire,4 + 1,178.0,5.0,Giriş Katı,Izmir,Urla,20000.0
Müstakil Ev,3 + 1,215.0,16.0,,Izmir,Foça,25000.0
Villa,4 + 1,160.0,15.0,,Izmir,Çeşme,390000.0
Daire,4 + 1,135.0,35.0,2. Kat,Izmir,Karabağlar,12000.0
Daire,2 + 1,80.0,25.0,Giriş Katı,Izmir,Bornova,6500.0
Daire,2 + 1,100.0,30.0,En Üst Kat,Izmir,Karabağlar,15000.0
Daire,3 + 1,135.0,10.0,Yüksek Giriş,Izmir,Buca,10750.0
Daire,3 + 1,135.0,21.0,4. Kat,Izmir,Karşıyaka,11000.0
Villa,3 + 1,160.0,6.0,,Izmir,Çeşme,400000.0
Daire,4 + 1,240.0,10.0,4. Kat,Izmir,Narlıdere,45000.0
Daire,3 + 1,140.0,33.0,2. Kat,Izmir,Karşıyaka,15000.0
Daire,3 + 1,125.0,9.0,3. Kat,Izmir,Karşıyaka,14000.0
Daire,3 + 1,150.0,26.0,Giriş Katı,Izmir,Karşıyaka,20000.0
Daire,1 + 1,58.0,4.0,17. Kat,Izmir,Bornova,18500.0
Daire,2 + 1,100.0,21.0,Bahçe Katı,Izmir,Konak,9000.0
Villa,3 + 1,270.0,8.0,,Izmir,Çeşme,160000.0
Daire,3 + 1,160.0,5.0,6. Kat,Izmir,Narlıdere,15000.0
Villa,3 + 1,130.0,5.0,Bahçe Katı,Izmir,Çeşme,75000.0
Daire,3 + 1,125.0,40.0,Ara Kat,Izmir,Karşıyaka,11000.0
Daire,3 + 1,130.0,20.0,4. Kat,Izmir,Bayraklı,10000.0
Yazlık,3 + 1,150.0,15.0,Villa Katı,Izmir,Seferihisar,15000.0
Daire,1 + 1,80.0,30.0,4. Kat,Izmir,Çeşme,250000.0
Daire,2 + 1,80.0,8.0,Yüksek Giriş,Izmir,Karşıyaka,10000.0
Daire,3 + 1,150.0,40.0,2. Kat,Izmir,Konak,15000.0
Daire,2 + 1,150.0,6.0,2. Kat,Izmir,Menderes,6000.0
Daire,2 + 1,110.0,24.0,8. Kat,Izmir,Konak,16500.0
Daire,1 + 1,130.0,6.0,Zemin,Izmir,Balçova,9750.0
Daire,3 + 1,115.0,30.0,5. Kat,Izmir,Bayraklı,10000.0
Daire,2 + 1,85.0,0.0,Yüksek Giriş,Izmir,Bergama,5000.0
Daire,2 + 1,90.0,0.0,Ara Kat,Izmir,Seferihisar,11000.0
Daire,3 + 1,140.0,35.0,3. Kat,Izmir,Karabağlar,10000.0
Villa,3 + 1,350.0,13.0,,Izmir,Çeşme,200000.0
Daire,3 + 1,160.0,29.0,4. Kat,Izmir,Narlıdere,15000.0
Daire,1 + 1,110.0,0.0,Yüksek Giriş,Izmir,Çeşme,70000.0
Daire,3 + 1,240.0,15.0,2. Kat,Izmir,Karşıyaka,18000.0
Villa,4 + 1,160.0,5.0,,Izmir,Çeşme,600000.0
Daire,2 + 1,77.0,25.0,1. Kat,Izmir,Bornova,8000.0
Daire,3 + 1,123.0,26.0,2. Kat,Izmir,Urla,12000.0
Villa,4 + 1,180.0,2.0,,Izmir,Çeşme,750000.0
Villa,3 + 1,155.0,7.0,,Izmir,Çeşme,650000.0
Villa,3 + 1,150.0,22.0,Zemin,Izmir,Çeşme,250000.0
Daire,2 + 1,110.0,30.0,6. Kat,Izmir,Bayraklı,10000.0
Daire,2 + 1,120.0,6.0,2. Kat,Izmir,Konak,10500.0
Daire,2 + 1,98.0,0.0,4. Kat,Izmir,Bayraklı,13000.0
Villa,3 + 1,420.0,2.0,,Izmir,Çeşme,150000.0
Yazlık,4 + 1,180.0,13.0,Villa Katı,Izmir,Çeşme,350000.0
Villa,4 + 1,200.0,18.0,,Izmir,Çeşme,200000.0
Daire,Stüdyo,55.0,9.0,11. Kat,Izmir,Karşıyaka,12000.0
Müstakil Ev,4 + 1,320.0,25.0,,Izmir,Çeşme,95000.0
Yazlık,1 + 1,61.0,20.0,Bahçe Katı,Izmir,Seferihisar,20000.0
Daire,3 + 1,150.0,17.0,7. Kat,Izmir,Balçova,13000.0
Villa,2 + 1,100.0,30.0,,Izmir,Çeşme,150000.0
Daire,2 + 1,90.0,20.0,2. Kat,Izmir,Karabağlar,7000.0
Yazlık,2 + 1,100.0,20.0,Villa Katı,Izmir,Foça,40000.0
Daire,2 + 1,78.0,5.0,2. Kat,Izmir,Çiğli,11000.0
Daire,2 + 2,90.0,0.0,Yüksek Giriş,Izmir,Konak,12000.0
Daire,1 + 1,57.0,2.0,2. Kat,Izmir,Narlıdere,9500.0
Daire,3 + 1,120.0,35.0,5. Kat,Izmir,Karşıyaka,9000.0
Daire,1 + 1,70.0,12.0,10. Kat,Izmir,Karşıyaka,13000.0
Daire,1 + 1,70.0,28.0,3. Kat,Izmir,Karşıyaka,11000.0
Daire,1 + 1,130.0,10.0,Yüksek Giriş,Izmir,Çeşme,285000.0
Daire,2 + 1,100.0,6.0,4. Kat,Izmir,Balçova,9000.0
Villa,4 + 1,165.0,17.0,,Izmir,Menderes,180000.0
Daire,2 + 1,105.0,26.0,3. Kat,Izmir,Çeşme,45000.0
Daire,3 + 1,120.0,0.0,En Üst Kat,Izmir,Karşıyaka,13000.0
Daire,2 + 1,85.0,0.0,2. Kat,Izmir,Karşıyaka,12500.0
Daire,2 + 1,70.0,4.0,4. Kat,Izmir,Menemen,8000.0
Daire,3 + 1,150.0,30.0,3. Kat,Izmir,Bornova,12000.0
Villa,3 + 1,140.0,10.0,,Izmir,Menderes,100000.0
Daire,3 + 1,125.0,3.0,3. Kat,Izmir,Karabağlar,12000.0
Villa,4 + 1,220.0,2.0,,Izmir,Urla,50000.0
Daire,2 + 1,85.0,32.0,2. Kat,Izmir,Karşıyaka,10000.0
Daire,3 + 1,130.0,25.0,5. Kat,Izmir,Bornova,7000.0
Daire,2 + 1,110.0,25.0,3. Kat,Izmir,Balçova,12000.0
Yazlık,1 + 1,60.0,25.0,Bahçe Katı,Izmir,Seferihisar,6000.0
Daire,2 + 2,70.0,23.0,Bahçe Katı,Izmir,Çiğli,5000.0
Villa,7 + 1,250.0,20.0,,Izmir,Dikili,280000.0
Daire,2 + 1,97.0,3.0,2. Kat,Izmir,Narlıdere,16000.0
Villa,3 + 1,130.0,17.0,,Izmir,Seferihisar,30000.0
Villa,3 + 1,200.0,10.0,,Izmir,Çeşme,69000.0
Daire,3 + 1,185.0,40.0,4. Kat,Izmir,Buca,7500.0
Daire,3 + 1,185.0,30.0,4. Kat,Izmir,Konak,20000.0
Daire,3 + 1,140.0,17.0,Yüksek Giriş,Izmir,Gaziemir,13500.0
Daire,2 + 1,80.0,5.0,Ara Kat,Izmir,Karşıyaka,11500.0
Müstakil Ev,3 + 1,140.0,26.0,,Izmir,Çeşme,220000.0
Daire,Stüdyo,45.0,5.0,En Üst Kat,Izmir,Buca,6500.0
Daire,4 + 1,205.0,6.0,5. Kat,Izmir,Narlıdere,25000.0
Daire,3 + 1,155.0,2.0,Yüksek Giriş,Izmir,Kınık,3000.0
Villa,4 + 1,160.0,9.0,,Izmir,Çeşme,200000.0
Daire,4 + 1,240.0,10.0,4. Kat,Izmir,Narlıdere,45000.0
Daire,3 + 1,120.0,36.0,1. Kat,Izmir,Bayraklı,13500.0
Daire,2 + 1,86.0,0.0,3. Kat,Izmir,Menemen,8500.0
Müstakil Ev,3 + 1,160.0,5.0,,Izmir,Çeşme,80000.0
Villa,5 + 1,300.0,17.0,,Izmir,Çeşme,800000.0
Villa,3 + 1,150.0,9.0,,Izmir,Çeşme,300000.0
Daire,3 + 1,160.0,19.0,3. Kat,Izmir,Karşıyaka,19500.0
Daire,3 + 1,125.0,35.0,3. Kat,Izmir,Karabağlar,9500.0
Villa,4 + 1,220.0,0.0,,Izmir,Çeşme,500000.0
Daire,3 + 1,125.0,35.0,2. Kat,Izmir,Bayraklı,15000.0
Daire,3 + 1,155.0,35.0,5. Kat,Izmir,Karabağlar,13000.0
Daire,3 + 1,120.0,22.0,2. Kat,Izmir,Karşıyaka,12000.0
Daire,2 + 1,120.0,0.0,4. Kat,Izmir,Çeşme,240000.0
Daire,3 + 1,135.0,26.0,2. Kat,Izmir,Bayraklı,10000.0
Müstakil Ev,4 + 1,300.0,15.0,,Izmir,Çeşme,500000.0
Daire,2 + 1,90.0,5.0,1. Kat,Izmir,Bayraklı,6000.0
Daire,3 + 1,170.0,3.0,1. Kat,Izmir,Torbalı,20000.0
Müstakil Ev,1 + 1,120.0,15.0,,Izmir,Dikili,3500.0
Daire,2 + 1,80.0,4.0,2. Kat,Izmir,Balçova,15000.0
Daire,3 + 1,135.0,20.0,1. Kat,Izmir,Bayraklı,13000.0
Daire,4 + 1,230.0,26.0,6. Kat,Izmir,Balçova,20000.0
Yazlık,2 + 1,140.0,20.0,Villa Katı,Izmir,Dikili,35000.0
Daire,2 + 1,108.0,30.0,5. Kat,Izmir,Karşıyaka,12500.0
Daire,3 + 1,145.0,35.0,4. Kat,Izmir,Karabağlar,15000.0
Daire,2 + 1,100.0,37.0,Çatı Katı,Izmir,Karabağlar,7500.0
Daire,2 + 1,90.0,8.0,3. Kat,Izmir,Karşıyaka,11000.0
Daire,2 + 1,114.0,3.0,17. Kat,Izmir,Bornova,15000.0
Daire,5 + 2,200.0,31.0,5. Kat,Izmir,Konak,12500.0
Daire,1 + 1,55.0,6.0,3. Kat,Izmir,Bornova,9500.0
Daire,3 + 1,120.0,25.0,En Üst Kat,Izmir,Konak,8000.0
Daire,3 + 1,120.0,25.0,En Üst Kat,Izmir,Narlıdere,12000.0
Daire,3 + 1,110.0,25.0,6. Kat,Izmir,Çiğli,7000.0
Daire,3 + 1,130.0,30.0,5. Kat,Izmir,Karabağlar,16000.0
Daire,2 + 1,145.0,26.0,18. Kat,Izmir,Karşıyaka,20000.0
Daire,2 + 1,75.0,6.0,3. Kat,Izmir,Balçova,10000.0
Daire,1 + 1,75.0,5.0,7. Kat,Izmir,Menemen,5000.0
Daire,3 + 1,170.0,15.0,2. Kat,Izmir,Bornova,12750.0
Daire,3 + 1,130.0,35.0,4. Kat,Izmir,Konak,18000.0
Daire,3 + 1,135.0,16.0,2. Kat,Izmir,Bayraklı,9000.0
Daire,3 + 1,115.0,35.0,6. Kat,Izmir,Bornova,13000.0
Daire,3 + 1,134.0,15.0,9. Kat,Izmir,Karşıyaka,27500.0
Daire,2 + 1,80.0,0.0,Bahçe Katı,Izmir,Urla,35000.0
Villa,4 + 1,204.0,18.0,,Izmir,Balçova,30000.0
Daire,1 + 1,55.0,5.0,7. Kat,Izmir,Çiğli,8000.0
Daire,3 + 1,200.0,28.0,En Üst Kat,Izmir,Karşıyaka,30000.0
Villa,3 + 1,140.0,10.0,,Izmir,Foça,150000.0
Villa,3 + 1,135.0,12.0,,Izmir,Çeşme,325000.0
Daire,1 + 1,55.0,28.0,Yüksek Giriş,Izmir,Balçova,8000.0
Daire,3 + 1,170.0,21.0,2. Kat,Izmir,Urla,10500.0
Daire,2 + 1,125.0,30.0,Ara Kat,Izmir,Karşıyaka,17000.0
Daire,3 + 1,140.0,1.0,Ara Kat,Izmir,Menemen,10000.0
Daire,3 + 1,120.0,30.0,5. Kat,Izmir,Bornova,8000.0
Daire,1 + 1,75.0,30.0,4. Kat,Izmir,Konak,10000.0
Daire,3 + 1,150.0,35.0,Bahçe Katı,Izmir,Buca,7500.0
Villa,3 + 1,250.0,12.0,,Izmir,Çeşme,218000.0
Yazlık,3 + 1,140.0,20.0,Villa Katı,Izmir,Karaburun,1000.0
Daire,4 + 1,180.0,9.0,6. Kat,Izmir,Karşıyaka,23000.0
Daire,2 + 1,60.0,3.0,Ara Kat,Izmir,Balçova,10000.0
Daire,2 + 1,90.0,15.0,8. Kat,Izmir,Narlıdere,12000.0
Villa,4 + 1,160.0,9.0,,Izmir,Çeşme,250000.0
Daire,3 + 1,130.0,3.0,5. Kat,Izmir,Konak,12500.0
Villa,4 + 1,140.0,7.0,,Izmir,Çeşme,500000.0
Daire,3 + 1,160.0,14.0,7. Kat,Izmir,Bayraklı,11500.0
Daire,3 + 1,135.0,37.0,4. Kat,Izmir,Karabağlar,12000.0
Daire,2 + 1,83.0,22.0,2. Kat,Izmir,Bornova,5500.0
Daire,3 + 1,140.0,6.0,Zemin,Izmir,Gaziemir,12000.0
Daire,2 + 1,133.0,21.0,17. Kat,Izmir,Karşıyaka,16500.0
Daire,3 + 1,140.0,35.0,5. Kat,Izmir,Konak,12000.0
Daire,2 + 1,95.0,4.0,Ara Kat,Izmir,Karşıyaka,18000.0
Daire,3 + 1,160.0,0.0,1. Kat,Izmir,Menderes,18000.0
Müstakil Ev,3 + 1,130.0,15.0,,Izmir,Dikili,10000.0
Müstakil Ev,2 + 1,95.0,30.0,,Izmir,Dikili,25000.0
Villa,2 + 1,100.0,15.0,,Izmir,Seferihisar,1500.0
Daire,2 + 0,60.0,3.0,Kot 1,Izmir,Buca,6750.0
Daire,2 + 1,100.0,24.0,8. Kat,Izmir,Gaziemir,5250.0
